x (mm),y (mm),Spec 11000000.0Hz,Spec 12000000.0Hz,Spec 13000000.0Hz
95.284718625,35.500008375,(-15312.049707391736-5905.441580991339j),(-6336.861736570213-8407.429064759373j),(-561.5807611937371-7730.753210539962j)
95.07469237500001,35.500008375,(-15624.718901042887-5016.1552644089j),(-6848.6511434974-7990.480026452222j),(-1087.0590829619746-7678.028115703244j)
94.83680550000001,35.500008375,(-15444.286248834942-5547.001370230627j),(-6542.087956325504-8242.379523992066j),(-771.5031453811334-7715.8573675226235j)
94.62487425,35.500008375,(-15507.748855622023-5369.6673543067345j),(-6645.403404399612-8158.894175436987j),(-876.5759808440592-7701.66173272076j)
94.384987125,35.500008375,(-15244.15597303925-6078.867391229376j),(-6227.320244293338-8481.728927892906j),(-456.6866433190113-7737.353856743666j)
94.17672300000001,35.500008375,(-15789.006314794775-4473.973478370327j),(-7143.568887428373-7728.687858344338j),(-1397.7083837694036-7625.655003601584j)
93.967315875,35.500008375,(-15740.608504481257-4653.764459792068j),(-7044.940304742639-7816.279311314391j),(-1294.4630810791484-7647.063021499318j)
93.75595612500001,35.500008375,(-15167.30675485681-6255.16389913622j),(-6116.731093396906-8557.125029299852j),(-348.9452266567565-7743.736863005335j)
93.51416400000001,35.500008375,(-15308.27779847114-5899.166886431465j),(-6331.477578074236-8402.943413078516j),(-562.1776937888058-7729.796477963564j)
93.298137,35.500008375,(-15511.035760442222-5375.80150066731j),(-6644.775661863279-8162.548745420255j),(-876.4654649629588-7705.574857245556j)
93.091015875,35.500008375,(-15442.855324880584-5547.226163932289j),(-6543.346285068809-8247.759691586356j),(-773.4735633225387-7716.822903757603j)
92.88198975,35.500008375,(-15246.485886033219-6084.6569887602045j),(-6224.932458828378-8486.04032130759j),(-458.4367939139257-7741.916463477064j)
92.63381587500001,35.500008375,(-15628.839337045261-5009.849139902313j),(-6847.903252178405-7990.811876614902j),(-1084.9703646767048-7676.084970619102j)
92.406930375,35.500008375,(-15840.819419589403-4286.738493068209j),(-7239.851155820785-7637.792507402098j),(-1502.3090136708752-7606.048894751826j)
92.19518962500001,35.500008375,(-15177.579404089338-6254.982178853312j),(-6121.195799176555-8562.165007026997j),(-351.2667981906261-7746.493849748571j)
91.98535387500002,35.500008375,(-15170.034436927492-6248.785765790564j),(-6118.896199101056-8559.455606534919j),(-352.2284377689449-7742.80014211784j)
91.733893875,35.500008375,(-15437.540452714544-5545.5298454229405j),(-6541.503371100109-8243.108539065914j),(-772.9501775922331-7713.22312195241j)
91.50315075000002,35.500008375,(-15675.315564026789-4826.90615177719j),(-6945.953114584047-7901.229407165461j),(-1190.3132419309622-7660.19173640957j)
91.292934,35.500008375,(-15690.300541401062-4834.691344611863j),(-6947.904495254348-7905.382554001082j),(-1189.5842575802653-7662.817836765739j)
91.08176475,35.500008375,(-15309.843165430852-5899.689082949531j),(-6334.845877932161-8402.27445410733j),(-562.3266770281582-7733.303273464411j)
90.845020875,35.500008375,(-15505.182010937919-5369.903339297369j),(-6645.291518731348-8161.653183415527j),(-878.6386388107387-7704.6935756078665j)
90.63561375,35.500008375,(-15785.707039446495-4466.936005759457j),(-7144.08864203304-7723.019578140962j),(-1398.3221356694341-7625.728866331441j)
90.42711150000001,35.500008375,(-15786.122064215127-4464.760840690063j),(-7145.414691930429-7725.975476529342j),(-1398.8101228309802-7625.506596702133j)
90.19327275,35.500008375,(-15170.058727338757-6253.672997216921j),(-6120.277805647164-8560.581858160802j),(-352.67461208564055-7746.909618458456j)
89.977483875,35.500008375,(-15438.23715461745-5546.013265049634j),(-6538.5353876825475-8240.512525075183j),(-772.6718774740335-7711.390986761944j)
89.73259612500001,35.500008375,(-15102.588093911792-6429.457106412312j),(-6012.0164849341345-8638.897081185458j),(-244.58356186885277-7749.970092394523j)
89.49913837500002,35.500008375,(-15505.237575172532-5372.348477382227j),(-6647.376016408256-8160.194471310768j),(-877.2831875749848-7703.242178108908j)
89.232343125,35.500008375,(-15627.475322990786-5014.189247032804j),(-6847.466150560458-7992.174952058091j),(-1085.3435181909508-7678.114200436274j)
88.99964737500001,35.500008375,(-15498.319088613174-5368.573273494683j),(-6642.7777971042215-8156.967076185042j),(-877.366019226662-7700.20805276326j)
88.782667875,35.500008375,(-15682.93965345957-4828.622951477673j),(-6947.850293379662-7902.986377943594j),(-1190.6413287083024-7661.096155641555j)
88.570165125,35.500008375,(-15733.24607536758-4652.704741386467j),(-7047.121101589622-7815.352619864028j),(-1295.2626042929637-7644.3333590431885j)
88.327611,35.500008375,(-15730.874378782664-4646.328183377537j),(-7045.40533947024-7814.179856571834j),(-1295.6738894303176-7642.42657886524j)
88.11872775,35.500008375,(-15780.544414457045-4473.439784987489j),(-7143.560429291716-7726.927918272955j),(-1397.2741112671147-7627.579481220997j)
87.887984625,35.500008375,(-15620.70180543322-5009.768257416616j),(-6847.433793544748-7987.449717566161j),(-1084.4303357622525-7674.695769275427j)
87.65143125,35.500008375,(-15835.212752548276-4286.025621936402j),(-7240.171824736235-7634.718222935207j),(-1502.2515645975705-7605.334143417447j)
87.43754737500001,35.500008375,(-15563.746568601446-5190.124261004041j),(-6745.9331628007-8075.704684676653j),(-981.4863661089007-7688.069059989648j)
87.215519625,35.500008375,(-15501.191930808916-5368.264843827019j),(-6642.6479573272845-8160.256122955103j),(-876.0734096767509-7699.842424663568j)
86.986157625,35.500008375,(-15677.808251470748-4833.151277282041j),(-6943.914281036454-7902.80105130743j),(-1189.8395174009265-7657.66401211887j)
86.75131875,35.500008375,(-15736.98991408815-4650.544622727047j),(-7045.184947515959-7815.323236692556j),(-1293.094400942039-7645.429763883518j)
86.536482375,35.500008375,(-15098.24091691531-6431.202038625055j),(-6011.2888084317565-8635.800091504369j),(-244.36192949328296-7748.410572138364j)
86.324360625,35.500008375,(-15620.965454206316-5004.311653888626j),(-6844.6280080236065-7988.18502478805j),(-1086.492008268985-7673.807878825526j)
86.062804125,35.500008375,(-15161.531120406202-6249.682961368829j),(-6119.195558576215-8556.727203275464j),(-352.45323167650974-7739.9837352799295j)
85.85025375000001,35.500008375,(-15164.271893367475-6252.49108146429j),(-6118.5419717674-8557.547754704785j),(-350.66939799928855-7742.2833087000745j)
85.602841875,35.500008375,(-15229.688645450462-6072.829434462969j),(-6226.251355086813-8479.47554041983j),(-457.695947780226-7737.1382300809055j)
85.39419674999999,35.500008375,(-15300.614033558977-5901.176224579211j),(-6332.919615344101-8405.040137726784j),(-564.4547148505005-7731.4136494654995j)
85.161501,35.500008375,(-15433.411018414166-5542.360357479642j),(-6538.232215554368-8236.687633494601j),(-770.7911855812381-7711.808429129693j)
84.952093875,35.500008375,(-15432.878011975996-5545.38106059293j),(-6537.27464801649-8237.564864103866j),(-771.5744744721093-7713.590685936171j)
84.737019375,35.500008375,(-15302.813261457772-5899.908980885076j),(-6328.609120633474-8403.354219347395j),(-559.9672382564258-7730.384885371475j)
84.5322795,35.500008375,(-15362.74418451146-5718.77845929595j),(-6431.934450229859-8317.958792715359j),(-666.8670652115227-7718.581867366417j)
84.32244375,35.500008375,(-15492.889889019014-5364.979297611464j),(-6640.377973443705-8154.744050820188j),(-877.342916836465-7698.145454161962j)
84.11222700000002,35.500008375,(-15554.941676642515-5184.660125611377j),(-6744.000473174809-8070.347689250699j),(-982.828417857699-7687.816863862173j)
83.90201025,35.500008375,(-15493.876684741592-5362.465491809499j),(-6642.768617332604-8159.045479298639j),(-874.6612990644173-7698.778192771064j)
83.69203162500001,35.500008375,(-15158.391186001809-6248.438658070315j),(-6117.05027490582-8556.85377131624j),(-352.42521589224947-7742.068998470468j)
83.45219212500001,35.500008375,(-15294.075193975481-5896.5632464393975j),(-6329.214376258435-8399.73047617752j),(-563.9850616784017-7731.161484652546j)
83.243880375,35.500008375,(-15545.814638072843-5182.585602061794j),(-6741.28529984015-8068.7684260230035j),(-981.881829304339-7684.342760819385j)
83.032139625,35.500008375,(-15489.658390980665-5362.270476809208j),(-6641.227335948632-8153.8751869250655j),(-877.8369336134404-7699.290403217285j)
82.82349450000001,35.500008375,(-15493.088906081917-5362.391223756762j),(-6641.60542040343-8155.417152467909j),(-875.1758258603743-7702.66797731431j)
82.5846075,35.500008375,(-15226.71815184406-6072.110581949154j),(-6223.078367545376-8479.743214569846j),(-457.02791272990186-7738.381675898114j)
82.375962375,35.500008375,(-15424.502854551167-5543.32269054875j),(-6537.299335006779-8238.38671514484j),(-771.620151709711-7710.791075078641j)
82.16750775000001,35.500008375,(-15224.695778238896-6066.5526851388695j),(-6224.276404050866-8475.116335305234j),(-457.51306479056313-7735.6731539716j)
81.95691000000001,35.500008375,(-15550.11146530658-5188.725985570064j),(-6741.539749018599-8070.178874875299j),(-978.7679986664382-7688.867112618707j)
81.748264875,35.500008375,(-15608.399700480837-4998.518412844737j),(-6840.476207770193-7984.718979293104j),(-1085.4763007144202-7672.496610446185j)
81.53842912500001,35.500008375,(-15292.563419463593-5894.726287313564j),(-6327.54712923557-8397.985083478801j),(-561.2551799722157-7727.978520620827j)
81.326878875,35.500008375,(-15770.217252994526-4464.983260730762j),(-7137.090843770135-7721.109145027398j),(-1397.1245753631706-7622.621570476347j)
81.117614625,35.500008375,(-15662.082455753593-4824.7230849359075j),(-6945.482850585855-7896.8593689032205j),(-1190.0266297277553-7655.227790161775j)
80.90354025,35.500008375,(-15223.904755661446-6064.789409131401j),(-6222.758353317162-8476.462056349455j),(-458.77172544018606-7734.81600407045j)
80.69370450000001,35.500008375,(-15606.391497613062-5000.141048391907j),(-6843.926623675976-7981.9697964694715j),(-1083.6003320299005-7673.39588836411j)
80.48082075,35.500008375,(-15424.556320207586-5539.73230309469j),(-6538.106167769942-8236.481348701096j),(-770.8963742055901-7710.629074927169j)
80.245410375,35.500008375,(-15766.6081969101-4461.672139571217j),(-7138.208507094385-7719.1047521813j),(-1397.4938579286058-7620.91099048462j)
80.029383375,35.500008375,(-15767.370751915478-4456.544348630057j),(-7138.697673003431-7717.899993935033j),(-1398.63902365501-7619.493921868744j)
79.818785625,35.500008375,(-15603.626052252013-5005.072618583241j),(-6844.174631317738-7984.71983351798j),(-1085.6687774307102-7672.144235796389j)
79.6093785,35.500008375,(-15479.430375626105-5356.910882754151j),(-6634.976920859157-8152.817511287576j),(-876.9339502961939-7698.566266909878j)
79.3925895,35.500008375,(-15484.03271905412-5363.907951344516j),(-6641.647086983796-8154.149574968384j),(-877.4936074731681-7696.315872020021j)
79.1891355,35.500008375,(-15542.145262635328-5175.812867994382j),(-6741.141575366438-8066.084483346653j),(-983.3068671306047-7684.649512523669j)
78.95143912500001,35.500008375,(-15416.377872580464-5534.66811960548j),(-6536.742919851704-8231.32462390572j),(-772.8218172804765-7706.989019939912j)
78.736364625,35.500008375,(-15292.766818929076-5892.287994584169j),(-6328.323107630517-8399.181952164243j),(-561.6113500596528-7728.108420430872j)
78.50838375000001,35.500008375,(-15661.840446305217-4824.070073571208j),(-6942.203769707932-7898.864099051097j),(-1191.368869380094-7656.528997693302j)
78.50000175000001,35.656218375,(-15711.840620502982-4635.372483066919j),(-7039.847276907962-7804.92655983025j),(-1295.6407485503673-7636.433273706785j)
78.50000175000001,35.853100125000005,(-15124.815361075-6276.079076028413j),(-6100.011670846503-8557.704838109967j),(-346.2627927179096-7737.648001980551j)
78.50000175000001,36.05126775000001,(-15449.344089326687-5415.948238991948j),(-6620.135249766718-8160.359083275103j),(-868.663403508277-7699.000419215716j)
78.50000175000001,36.250292625,(-15515.216675666514-5240.065439990761j),(-6724.533371794844-8077.617328328791j),(-974.5769068053186-7685.604289813546j)
78.50000175000001,36.447460125000006,(-15745.488217937425-4491.368952097482j),(-7125.557564174761-7722.502234828473j),(-1391.2237213994033-7618.502453336755j)
78.50000175000001,36.645484875,(-15756.28270962369-4486.813576016827j),(-7128.8148638633775-7725.574321747144j),(-1396.4001172966434-7621.4283825732455j)
78.50000175000001,36.821411625,(-15530.281618060304-5198.967991660716j),(-6735.813945048207-8070.603532395075j),(-978.3258486059748-7684.15615402607j)
78.50000175000001,37.021150875,(-15136.827412777766-6268.329812903775j),(-6106.99725412812-8557.149001256366j),(-346.41579464440997-7740.51280545568j)
78.50000175000001,37.236987375000005,(-15648.727401247445-4840.9193331499255j),(-6933.260459637465-7899.510261049707j),(-1188.8354542541883-7654.088099956454j)
78.50000175000001,37.414485750000004,(-15133.036104344288-6275.45706468511j),(-6105.999769063605-8561.991298287448j),(-346.3663269520249-7738.937316487241j)
78.50000175000001,37.61279625,(-15590.967687965498-5037.145624202564j),(-6832.741000162698-7990.712830785083j),(-1082.1063717496427-7670.586396704904j)
78.50000175000001,37.810821000000004,(-15272.220134500025-5929.744709347537j),(-6316.4649724469255-8403.452539613718j),(-559.0199300075185-7729.724957478154j)
78.50000175000001,37.9897005,(-15703.696066830758-4672.82447542483j),(-7031.657543119115-7817.548546746046j),(-1290.937923684889-7639.107936058646j)
78.50000175000001,38.187106125,(-15139.647070283812-6269.759750276962j),(-6109.0099641182-8555.62501369499j),(-348.2249539251011-7739.2232633352205j)
78.50000175000001,38.38313062500001,(-15271.360303218222-5914.437677583399j),(-6320.69063764566-8399.666062959881j),(-560.6605832281498-7725.227421735099j)
78.50000175000001,38.560390875,(-15715.599512299596-4644.543773984865j),(-7043.381036149882-7810.563828547969j),(-1296.0658815834213-7642.531606755074j)
78.50000175000001,38.75808225,(-15817.44013672381-4278.418471715146j),(-7235.900420027016-7628.127365304865j),(-1504.0488196096417-7598.611929284847j)
78.50000175000001,38.956202250000004,(-15819.236232756912-4274.3667388016565j),(-7233.579834126991-7627.395230227169j),(-1501.903346566788-7600.374198733625j)
78.50000175000001,39.153893625,(-15720.776229702573-4639.729862976454j),(-7044.193207544865-7810.108422947495j),(-1293.9657394767669-7636.8881356683305j)
78.50000175000001,39.351156375,(-15820.069612730735-4280.9531495815845j),(-7236.054210071783-7627.4364580837755j),(-1502.9686887203638-7601.596756844395j)
78.50000175000001,39.54884775000001,(-15817.518663749475-4283.5151781897j),(-7237.162431980538-7627.6843214154305j),(-1502.9566223983188-7598.9714514809275j)
78.50000175000001,39.726822375000005,(-15771.277036669853-4462.513123627898j),(-7139.581363066836-7724.007698373102j),(-1401.0711552325251-7622.256005231466j)
78.50000175000001,39.90508275,(-15548.886893460694-5194.000074766511j),(-6744.953924721466-8070.518964134976j),(-981.209656441504-7689.801489297919j)
78.50000175000001,40.10310750000001,(-15827.779806771334-4286.848438572599j),(-7237.138834425301-7634.256546005536j),(-1500.3267797981273-7603.899307327563j)
78.50000175000001,40.300513125,(-15224.931519183145-6079.733567026321j),(-6221.380726423277-8479.26946592211j),(-458.7079915023297-7735.203967402815j)
78.50000175000001,40.499157000000004,(-15425.39658508313-5547.481226720229j),(-6539.631062523983-8238.470123626867j),(-771.0452069475292-7710.305509217101j)
78.50000175000001,40.67470275,(-15606.471343715502-5010.905358013144j),(-6840.555080017117-7982.979157623766j),(-1085.416891090365-7671.776640680251j)
78.50000175000001,40.852582125000005,(-15662.946531881738-4832.418765163857j),(-6940.966341746316-7898.6090714352395j),(-1190.4040614572295-7656.527024748542j)
78.50000175000001,41.051749875,(-15546.78209640107-5192.3968454873575j),(-6742.8447727841085-8070.144429433591j),(-982.1943627846438-7685.103984612846j)
78.50000175000001,41.24925075,(-15609.97922093948-5014.734954165213j),(-6841.01709222138-7988.097498998639j),(-1084.801367329283-7673.625742534161j)
78.50000175000001,41.427511125,(-15666.441347286054-4835.481612672374j),(-6942.544619431999-7904.365476745312j),(-1188.8077999766908-7658.899565669621j)
